dealid,Actuals,Weight,Leads UW,dealvalue,Stage,Region,industry,billingtype,solcategory,projectType,businessimpact
2814,17645,1.0,30000,73776.0,0,7,16,0,2,4,0
2816,85536,1.0,92862,283140.0,0,4,11,2,2,0,0
2818,0,0.1,50000,65000.0,7,3,11,0,0,3,0
2829,3560,0.9,0,34760.0,11,5,20,0,2,4,0
2830,0,0.1,12533,49800.0,7,5,20,0,2,4,0
2908,7140,0.9,0,94500.0,11,7,18,0,0,4,0
2920,640,1.0,0,6400.0,0,3,1,0,0,4,0
2982,1333,0.3,0,12450.0,4,3,1,0,2,4,0
2942,20000,0.9,0,76000.0,11,6,22,2,2,4,0
2943,31200,0.9,0,187200.0,5,6,17,0,2,0,0
2948,22500,0.0,0,30000.0,9,1,11,0,0,4,0
3004,74712,0.9,83160,83160.0,2,3,11,2,2,0,2
3013,11429,0.0,0,40000.0,9,1,11,0,3,4,0
3023,5880,0.9,0,15000.0,11,7,16,0,2,1,0
3059,14015,0.9,0,607360.0,1,7,21,0,0,4,2
3153,18200,0.0,0,118800.0,9,7,16,2,0,1,0
2775,34750,0.9,33000,100000.0,11,6,15,0,0,4,2
2924,0,0.3,35000,25000.0,4,1,11,2,2,3,0
2762,0,0.1,100000,272550.0,7,2,9,0,2,4,2
1563,20000,0.9,25000,50000.0,11,5,18,0,2,4,0
2748,16600,1.0,17500,16600.0,0,5,18,0,0,4,0
1852,20250,0.9,33750,135000.0,1,5,19,0,0,3,2
1862,13200,1.0,15000,79200.0,0,2,9,0,2,0,0
1863,56615,0.75,59598,404818.0,5,3,11,2,2,0,2
1864,49170,0.9,50490,365600.0,5,0,11,2,2,0,2
1869,3960,1.0,3960,200000.0,0,7,16,0,2,3,0
1879,2047,1.0,2016,9500.0,0,3,19,2,0,4,0
1912,160776,1.0,121800,1424680.0,0,6,11,0,2,4,0
1917,0,0.3,30000,65000.0,4,3,11,0,0,3,0
1934,42775,1.0,22000,182800.0,0,6,19,0,0,3,0
1960,0,0.2,150000,3575295.0,6,6,9,2,2,3,0
1966,23040,0.9,8064,30720.0,11,6,22,2,2,3,0
1988,0,0.5,23333,175000.0,1,7,12,0,3,3,2
2759,64000,1.0,0,151352.0,0,7,1,0,0,3,0
1993,23700,1.0,70000,395000.0,0,6,11,2,0,0,0
2000,13478,1.0,0,35455.0,0,3,1,0,2,4,0
2008,141097,1.0,274390,1343780.0,0,6,11,0,0,4,0
2044,9285,0.9,31900,61900.0,1,2,11,0,0,3,0
2058,34040,0.9,0,184000.0,0,6,9,0,0,4,0
2067,19200,1.0,16000,104000.0,0,6,22,2,2,4,0
2096,25200,1.0,30000,105000.0,0,6,5,0,2,4,0
2099,40000,1.0,40000,160000.0,0,5,20,0,2,4,0
2121,17500,0.9,60000,135000.0,1,7,12,0,0,3,0
2157,0,1.0,40114,93600.0,0,6,4,0,0,4,0
2171,8150,0.5,7023,97800.0,0,5,4,0,0,4,0
2175,24500,1.0,27667,101800.0,0,5,16,0,2,4,0
1835,77100,1.0,90348,408000.0,0,6,22,2,2,3,0
1825,44280,1.0,50000,671000.0,0,6,19,2,2,0,0
1824,15000,1.0,15000,185000.0,0,2,9,0,2,0,0
1823,5000,1.0,5000,60000.0,0,2,9,0,2,0,0
1019,4900,1.0,0,9800.0,0,6,18,0,0,3,0
1226,3880,1.0,0,68040.0,0,7,20,2,2,4,0
1262,0,1.0,194,110000.0,0,6,1,0,0,3,0
1329,10100,1.0,10000,394800.0,0,6,23,0,0,3,2
1419,7800,1.0,7799,468000.0,0,6,17,0,0,4,0
1431,7917,1.0,7917,285000.0,0,6,19,0,2,0,0
1462,8250,1.0,0,75000.0,0,6,1,0,0,4,0
1475,10500,1.0,7000,42000.0,0,6,4,0,0,4,0
1487,18400,1.0,32200,92000.0,0,2,21,0,0,3,0
1533,15120,1.0,15120,318240.0,0,6,11,2,0,0,0
1536,9760,1.0,0,263730.0,0,3,20,0,0,0,0
1544,0,0.3,89040,660000.0,4,6,11,0,2,4,0
2202,0,1.0,32500,65000.0,0,5,4,0,0,4,0
1643,79200,1.0,79200,1123200.0,0,6,19,2,0,0,0
1653,10190,1.0,14700,170880.0,0,6,23,0,0,4,2
1671,55000,1.0,53424,660000.0,0,6,11,2,2,0,0
1721,14881,1.0,14881,178577.0,0,6,11,2,2,0,0
1733,15120,1.0,15120,181000.0,0,6,11,2,2,0,0
1734,4153,1.0,4153,49800.0,0,6,11,2,2,0,0
1735,5040,1.0,5040,63200.0,0,6,11,2,2,0,0
1740,100000,0.9,100000,1502000.0,11,6,19,2,2,0,2
1746,24640,1.0,0,308400.0,0,6,17,0,0,4,0
1761,13670,1.0,13670,164000.0,0,6,11,2,2,0,0
1777,27945,1.0,35487,1075200.0,0,7,20,0,2,3,0
1783,0,0.9,116667,573000.0,11,6,4,0,0,4,2
1803,14400,1.0,0,518400.0,0,6,15,2,2,0,2
1650,0,0.5,10000,40000.0,4,3,11,0,0,3,0
2218,83000,1.0,100000,250000.0,0,6,19,0,2,4,2
1989,16104,1.0,22176,146256.0,0,6,11,2,2,0,0
2228,101178,1.0,109200,674520.0,0,6,9,0,2,4,0
2608,0,0.9,45000,275000.0,1,7,20,0,0,3,0
2610,21634,0.9,48500,182246.0,1,2,1,0,0,4,0
2612,18942,1.0,20196,95700.0,0,0,11,2,2,0,0
2613,23113,1.0,23509,113309.0,0,3,11,2,2,0,0
2618,2500,1.0,5000,10000.0,0,6,4,0,0,0,0
2623,4000,1.0,4000,24000.0,0,5,18,0,2,0,0
2624,0,0.3,50000,210000.0,4,3,1,0,0,4,0
2629,0,0.3,35000,1.0,4,3,1,0,0,4,0
2641,0,0.1,16632,100000.0,7,6,11,2,2,0,0
2649,267533,1.0,267533,1605200.0,0,6,17,0,2,0,0
2656,24355,1.0,30000,101650.0,0,7,18,0,0,4,0
2226,0,0.3,10000,10000.0,4,5,4,0,0,4,0
2660,1500,0.9,0,160000.0,1,7,14,0,0,4,2
2670,11200,1.0,11200,67200.0,0,2,15,2,2,1,0
2673,0,0.9,150000,900000.0,11,6,4,0,0,4,2
2681,23400,0.9,26000,99000.0,11,5,14,0,2,4,0
2687,0,0.3,75000,342000.0,4,5,14,0,2,4,0
2705,0,0.9,56000,114400.0,1,6,4,0,2,4,0
2709,0,0.9,50000,500000.0,2,6,19,0,0,4,0
2714,42525,1.0,56700,113400.0,0,6,17,0,2,3,0
2718,14220,0.9,31400,100600.0,5,6,17,0,0,0,0
2722,0,0.3,37500,140000.0,4,5,4,0,0,4,0
2735,5280,0.9,0,5280.0,11,2,19,0,0,3,0
2740,0,0.9,90000,232600.0,1,6,16,0,0,4,0
2743,77088,1.0,100069,287034.0,0,2,11,2,2,0,0
2594,10000,0.9,25000,100000.0,11,7,16,0,2,4,0
2591,35230,0.9,60000,271000.0,1,6,20,0,0,1,0
2658,36800,1.0,36800,215280.0,0,6,11,2,0,4,0
2581,87100,1.0,67000,134000.0,0,6,14,0,0,4,0
2587,35277,1.0,0,1528800.0,0,7,21,0,0,4,2
2243,28933,1.0,0,197470.0,0,6,11,2,2,4,0
2265,6000,1.0,7500,22500.0,0,6,4,0,0,4,0
2278,12000,0.9,54545,150000.0,11,7,20,0,0,3,0
2292,2141,1.0,2500,41850.0,0,5,18,0,2,4,0
2295,0,0.1,88800,797000.0,7,5,1,0,3,4,0
2297,73500,0.9,81250,325000.0,11,5,11,0,2,4,0
2301,0,0.9,34533,207200.0,1,6,23,0,2,4,0
2303,30720,1.0,30720,978432.0,0,6,17,0,0,1,2
2310,0,0.3,75000,125000.0,4,5,1,0,0,4,0
2318,32883,1.0,38220,230000.0,0,6,11,2,0,4,0
2378,131000,1.0,75000,210000.0,11,5,1,0,0,4,0
2387,51867,1.0,49980,166600.0,0,6,15,0,0,4,0
2302,32000,1.0,0,88000.0,0,5,19,2,0,4,2
2484,41400,0.9,23600,46000.0,11,5,20,0,2,4,0
2563,16800,1.0,17640,80400.0,0,6,20,2,2,1,0
2395,35680,1.0,14600,44600.0,0,5,14,0,0,3,2
2480,18200,1.0,18200,109200.0,0,7,16,2,0,4,0
2467,31500,0.9,0,50000.0,11,5,9,0,0,4,0
2461,0,0.3,45000,324000.0,4,7,4,0,2,4,0
2441,960,1.0,960,12672.0,0,3,11,2,2,4,0
2458,0,0.3,48500,92000.0,4,2,11,0,2,3,0
2428,30240,1.0,30240,160320.0,0,6,17,2,2,1,0
2421,47040,1.0,47040,300160.0,0,6,17,2,2,1,0
2412,42000,1.0,44000,218000.0,0,7,20,2,0,4,0
2403,23520,1.0,0,324000.0,0,6,4,2,2,4,0
2440,0,0.9,50000,98800.0,1,2,21,0,0,3,0
3064,3898,0.9,0,5867.0,11,3,1,2,0,4,2
3101,27880,0.9,35689,55760.0,2,5,20,0,2,4,0
3085,24642,0.3,46154,200000.0,4,7,15,0,2,4,0
3065,61680,0.9,0,262140.0,11,6,22,2,2,4,0
3059,50614,1.0,50600,607360.0,0,7,21,0,0,4,2
2988,0,0.3,28920,125322.0,4,7,20,2,2,4,0
3023,6160,1.0,6818,15000.0,0,7,16,0,2,1,0
3018,30000,0.3,10000,30000.0,4,6,4,0,0,4,0
3013,18571,1.0,22000,40000.0,0,1,11,0,3,4,0
3008,0,0.1,50000,60000.0,8,5,11,0,0,3,2
3118,0,0.1,49800,49800.0,4,5,18,0,0,4,0
3024,0,0.9,7500,12500.0,1,3,9,0,0,3,2
3129,0,0.1,30000,70800.0,8,7,21,0,0,3,2
3388,39000,0.0,0,39000.0,9,6,17,0,0,3,0
3139,25000,0.9,0,75000.0,1,6,22,0,0,4,0
3144,8750,0.0,0,40000.0,9,7,20,0,0,3,0
3153,0,1.0,31263,118800.0,0,7,16,2,0,1,0
3156,6400,0.9,6400,6400.0,5,3,1,0,0,3,0
3157,6400,0.9,6400,6400.0,5,3,1,0,0,3,0
3160,0,0.9,20000,99250.0,1,6,15,0,0,0,2
3163,0,0.9,6250,10000.0,2,6,4,0,0,0,0
3172,5625,0.1,0,22500.0,7,6,4,0,0,0,0
3251,14167,0.0,0,85000.0,9,6,2,0,0,3,0
3272,100000,0.0,0,100000.0,9,6,4,0,0,1,2
3299,38000,0.0,0,38000.0,9,6,18,0,0,3,0
3334,1024,0.0,0,6000.0,9,3,19,2,0,4,0
2982,9872,0.9,10133,12450.0,11,3,1,0,2,4,0
3136,16460,1.0,16400,16460.0,0,6,18,0,0,4,0
2957,4608,0.3,20000,11520.0,4,6,9,0,0,4,0
3303,76560,0.0,0,87120.0,9,3,11,2,2,1,2
2943,31200,0.9,31200,187200.0,11,6,17,0,2,0,0
1912,115190,1.0,127600,1424680.0,0,6,11,0,2,4,0
1966,7680,1.0,6144,30720.0,0,6,22,2,2,3,0
1989,16896,1.0,22176,146256.0,0,6,11,2,2,0,0
1993,23700,0.9,0,395000.0,11,6,11,2,0,0,0
2000,8304,0.9,0,35455.0,11,3,1,0,2,4,0
2006,0,0.9,83160,222500.0,5,3,11,2,2,4,2
2008,282194,1.0,240000,1343780.0,0,6,11,0,0,4,0
2044,27855,1.0,35370,61900.0,0,2,11,0,0,3,0
2046,0,0.1,6250,50000.0,8,7,20,0,0,4,0
2067,16000,1.0,15200,104000.0,0,6,22,2,2,4,0
2090,0,0.3,69444,250000.0,3,7,1,0,0,3,0
2096,36000,1.0,21000,105000.0,0,6,5,0,2,4,0
2121,77500,1.0,75000,135000.0,0,7,12,0,0,3,0
2171,8150,1.0,16300,97800.0,0,5,4,0,0,4,0
2175,25134,1.0,18800,101800.0,0,5,16,0,2,4,0
2218,92000,1.0,75000,250000.0,0,6,19,0,2,4,2
2228,101178,1.0,103876,674520.0,0,6,9,0,2,4,0
2265,1500,0.9,0,22500.0,11,6,4,0,0,4,0
2278,84000,1.0,47455,150000.0,0,7,20,0,0,3,0
2292,2093,1.0,2000,41850.0,0,5,18,0,2,4,0
2295,0,0.9,102080,797000.0,1,5,1,0,3,4,0
2297,57750,1.0,81250,325000.0,0,5,11,0,2,4,0
2302,32000,1.0,11200,88000.0,0,5,19,2,0,4,2
2303,30720,1.0,30720,978432.0,0,6,17,0,0,1,2
2310,0,0.9,20000,125000.0,1,5,1,0,0,4,0
2318,32883,1.0,40040,230000.0,0,6,11,2,0,4,0
2331,0,0.1,25000,35000.0,7,7,19,0,0,4,0
1879,1024,1.0,2112,9500.0,0,3,19,2,0,4,0
1869,3960,0.9,0,200000.0,11,7,16,0,2,3,0
1865,0,0.9,88572,297500.0,5,4,11,2,2,0,2
1864,78078,0.9,74844,365600.0,11,0,11,2,2,0,2
1329,10100,1.0,10152,394800.0,0,6,23,0,0,3,2
1348,0,1.0,20000,40000.0,0,6,23,0,0,3,0
1410,7500,0.9,0,75000.0,11,6,22,0,2,4,2
1431,7917,1.0,7917,285000.0,0,6,19,0,2,0,0
1475,7000,1.0,7000,42000.0,0,6,4,0,0,4,0
1487,36800,1.0,32200,92000.0,0,2,21,0,0,3,0
1533,15120,1.0,15120,318240.0,0,6,11,2,0,0,0
1536,5854,0.9,0,263730.0,1,3,20,0,0,0,0
1544,60000,0.9,66000,660000.0,11,6,11,0,2,4,0
1643,99000,1.0,99000,1123200.0,0,6,19,2,0,0,0
1653,10191,1.0,10190,170880.0,0,6,23,0,0,4,2
1671,55000,1.0,55968,660000.0,0,6,11,2,2,0,0
1721,14881,1.0,15590,178577.0,0,6,11,2,2,0,0
2378,42000,1.0,86500,210000.0,0,5,1,0,0,4,0
1733,15120,1.0,15120,181000.0,0,6,11,2,2,0,0
1735,5040,1.0,5280,63200.0,0,6,11,2,2,0,0
1740,100000,0.9,100000,1502000.0,11,6,19,2,2,0,2
1761,13670,1.0,13670,164000.0,0,6,11,2,2,0,0
1776,0,0.0,90200,917600.0,0,6,15,0,0,0,0
1777,27945,1.0,27945,1075200.0,0,7,20,0,2,3,0
1783,0,0.9,80000,573000.0,11,6,4,0,0,4,2
1803,14400,0.9,0,518400.0,11,6,15,2,2,0,2
1823,5000,1.0,5000,60000.0,0,2,9,0,2,0,0
1824,15000,1.0,15000,185000.0,0,2,9,0,2,0,0
1825,45360,1.0,50000,671000.0,0,6,19,2,2,0,0
1852,40500,0.9,33750,135000.0,11,5,19,0,0,3,2
1862,13200,1.0,13200,79200.0,0,2,9,0,2,0,0
1863,80137,0.9,87595,404818.0,11,3,11,2,2,0,2
1734,4153,1.0,4153,49800.0,0,6,11,2,2,0,0
2387,41681,1.0,50000,166600.0,0,6,15,0,0,4,0
2070,0,1.0,47500,47500.0,0,6,4,0,0,3,0
2400,0,0.3,92750,371200.0,4,5,11,0,2,4,0
2681,7800,0.7,1750,99000.0,11,5,14,0,2,4,0
2688,15440,0.9,0,408480.0,11,6,22,2,2,4,0
895,0,0.9,40000,118800.0,1,5,11,0,0,3,0
2705,0,0.9,80000,114400.0,1,6,4,0,2,4,0
2714,14175,0.9,0,113400.0,11,6,17,0,2,3,0
2715,0,0.9,15000,20000.0,1,2,21,2,0,3,0
2718,56880,0.9,31400,100600.0,11,6,17,0,0,0,0
2728,0,0.1,2500,10000.0,8,7,9,0,0,4,0
2729,28800,0.9,24000,72000.0,11,5,16,0,0,3,0
2740,26016,0.9,34600,232600.0,1,6,16,0,0,4,0
2743,80731,1.0,95911,287034.0,0,2,11,2,2,0,0
2756,0,0.1,6250,50000.0,8,7,19,0,0,4,0
2759,81000,1.0,72500,151352.0,0,7,1,0,0,3,0
2673,0,0.9,100000,900000.0,11,6,4,0,0,4,2
2775,33700,1.0,24933,100000.0,0,6,15,0,0,4,2
2814,23424,1.0,29184,73776.0,0,7,16,0,2,4,0
2395,8920,1.0,14600,44600.0,0,5,14,0,0,3,2
2821,0,0.1,15000,25600.0,7,3,1,2,0,4,0
2830,0,0.3,30000,49800.0,4,5,20,0,2,4,0
2861,3680,0.9,1422,4600.0,11,3,19,0,2,3,0
2907,57000,0.9,45000,316200.0,11,5,18,0,0,4,0
2908,21000,1.0,1817,94500.0,0,7,18,0,0,4,0
2919,55050,1.0,33000,100000.0,0,6,15,0,0,4,0
2923,71400,0.9,71400,285600.0,11,6,19,0,0,4,2
2933,0,0.3,38571,80000.0,4,5,11,0,0,3,2
2939,0,0.9,12600,14000.0,11,5,9,0,0,4,0
2940,0,0.9,11088,43824.0,5,3,11,2,2,4,0
2942,16000,0.9,0,76000.0,11,6,22,2,2,4,0
2800,0,0.3,40000,195000.0,4,6,11,0,2,4,0
2670,11200,1.0,11200,67200.0,0,2,15,2,2,1,0
2816,92730,1.0,94248,283140.0,0,4,11,2,2,0,0
2660,68913,0.9,80000,160000.0,1,7,14,0,0,4,2
2662,129853,0.9,146231,467940.0,3,7,1,0,2,4,0
2406,0,0.3,1,1.0,4,2,14,0,0,4,0
2412,42280,1.0,44000,218000.0,0,7,20,2,0,4,0
2421,49280,1.0,49280,300160.0,0,6,17,2,2,1,0
2428,31680,1.0,31680,160320.0,0,6,17,2,2,1,0
2458,0,0.3,23000,92000.0,4,2,11,0,2,3,0
2467,13500,1.0,9000,50000.0,0,5,9,0,0,4,0
2484,4600,0.9,0,46000.0,11,5,20,0,2,4,0
2505,13750,0.9,40000,110000.0,11,6,15,0,2,4,0
2948,7500,1.0,10909,30000.0,0,1,11,0,0,4,0
2509,63000,0.9,0,303500.0,1,6,11,0,2,4,0
2513,0,0.3,9750,15600.0,4,3,11,0,0,4,0
2556,25344,0.9,24000,38400.0,1,7,20,0,0,3,0
2563,17160,1.0,14700,80400.0,0,6,20,2,2,1,0
2461,0,0.3,45000,324000.0,4,7,4,0,2,4,0
2581,26800,1.0,33900,134000.0,0,6,14,0,0,4,0
2659,0,1.0,9000,48000.0,0,7,16,0,2,4,2
2568,100800,1.0,70000,100800.0,0,6,11,2,0,4,2
2658,1840,0.9,0,215280.0,11,6,11,2,0,4,0
2656,12178,0.9,0,101650.0,11,7,18,0,0,4,0
2645,0,0.0,50000,300000.0,6,5,14,0,2,4,0
2641,0,0.1,16632,100000.0,7,6,11,2,2,0,0
2649,267533,1.0,267533,1605200.0,0,6,17,0,2,0,0
2623,4080,1.0,2000,24000.0,0,5,18,0,2,0,0
2610,53652,1.0,40500,182246.0,0,2,1,0,0,4,0
2594,20000,1.0,33333,100000.0,0,7,16,0,2,4,0
2591,70460,1.0,70000,271000.0,0,6,20,0,0,1,0
2587,127400,1.0,127400,1528800.0,0,7,21,0,0,4,2
3187,28665,0.3,36914,171990.0,4,7,16,0,2,4,0
3211,0,0.9,27679,65000.0,1,0,1,0,0,3,2
3208,0,0.7,36944,109000.0,4,6,4,0,0,4,0
3240,4950,0.3,0,6600.0,4,7,21,0,0,3,2
3196,4500,0.9,4500,4500.0,2,7,20,0,0,4,2
3195,0,0.9,82286,38000.0,1,6,16,0,2,3,0
3230,0,0.9,68687,172000.0,1,6,1,0,0,3,2
3183,20000,0.9,17149,52000.0,11,6,22,2,2,4,0
3162,11200,0.9,54204,175000.0,1,7,16,0,0,3,2
3171,0,0.9,4233,19392.0,5,6,11,2,2,4,0
3169,0,0.9,4167,12500.0,1,5,18,0,0,3,0
3166,0,0.3,40000,60000.0,4,7,11,0,0,4,0
3153,33800,1.0,26000,118800.0,0,7,16,2,0,1,0
3144,11250,0.0,0,40000.0,9,7,20,0,0,3,0
3245,0,0.1,46429,100000.0,7,5,1,0,0,4,2
3139,36410,1.0,30000,75000.0,0,6,22,0,0,4,0
3172,7500,1.0,7500,22500.0,0,6,4,0,0,0,0
3251,38958,0.9,62738,85000.0,11,6,2,0,0,3,0
3435,30000,0.0,0,50000.0,9,6,4,0,0,3,0
3268,0,0.9,7299,85000.0,1,3,17,2,2,4,0
3129,0,0.1,27143,70800.0,8,7,21,0,0,3,2
3536,403,0.0,0,5867.0,9,3,1,2,0,4,2
3499,38100,0.0,0,300000.0,9,5,16,0,2,4,0
3498,10400,0.0,0,40000.0,9,6,18,0,0,3,0
3489,3500,0.0,0,42000.0,9,6,4,0,0,0,0
3400,6667,0.1,0,35000.0,7,5,4,0,0,4,0
3390,11520,0.9,9057,13440.0,11,6,22,2,2,4,0
3348,1485,0.9,0,4500.0,5,5,4,0,0,4,2
3343,32500,0.9,0,32500.0,2,7,18,0,0,4,0
3337,0,0.9,14714,1.0,1,6,11,0,0,4,0
3334,2021,1.0,557,6000.0,0,3,19,2,0,4,0
3331,0,0.5,6377,7200.0,1,6,19,0,0,4,0
3325,77600,0.9,76514,180000.0,2,6,14,0,0,4,0
3314,2213,0.5,8000,8000.0,1,6,9,0,2,3,2
3307,0,0.3,9375,25000.0,4,0,1,0,0,3,0
3304,0,0.3,19314,112480.0,4,2,5,2,2,1,0
3291,0,0.9,28571,41000.0,5,5,18,0,0,4,0
3264,0,0.5,80377,140000.0,4,6,9,0,0,4,0
3121,0,0.9,8571,46666.67,1,3,14,0,0,3,0
3194,0,0.3,10714,50000.0,4,7,11,0,0,3,0
3110,0,0.75,24127,80000.0,1,5,11,0,2,3,2
1953,0,0.0,27857,50000.0,6,5,14,0,3,4,2
1989,16632,1.0,22176,146256.0,0,6,11,2,2,0,0
1993,39500,1.0,81634,395000.0,0,6,11,2,0,0,0
2000,923,1.0,0,35455.0,0,3,1,0,2,4,0
2006,79200,0.9,83160,222500.0,5,3,11,2,2,4,2
3112,58800,0.9,81200,117600.0,11,5,20,0,2,3,0
2044,24760,1.0,16704,61900.0,0,2,11,0,0,3,0
2070,40003,1.0,40000,47500.0,0,6,4,0,0,3,0
2090,0,0.3,23810,250000.0,3,7,1,0,0,3,0
2095,13400,1.0,28000,87100.0,0,6,11,2,0,4,0
2096,11200,1.0,21000,105000.0,0,6,5,0,2,4,0
2121,40000,1.0,40870,135000.0,0,7,12,0,0,3,0
2171,8150,1.0,8150,97800.0,0,5,4,0,0,4,0
2178,16256,1.0,0,280000.0,0,7,16,0,0,4,0
1912,72058,1.0,88960,1424680.0,0,6,11,0,2,4,0
2218,75000,1.0,75000,250000.0,0,6,19,0,2,4,2
2240,0,0.9,37214,430560.0,11,5,11,2,3,0,2
2243,23470,1.0,0,197470.0,0,6,11,2,2,4,0
2278,6000,1.0,5625,150000.0,0,7,20,0,0,3,0
2292,2093,1.0,2000,41850.0,0,5,18,0,2,4,0
2295,16500,0.6,102080,797000.0,1,5,1,0,3,4,0
2297,188000,1.0,126500,325000.0,0,5,11,0,2,4,0
2302,4000,1.0,0,88000.0,0,5,19,2,0,4,2
2303,30720,1.0,30720,978432.0,0,6,17,0,0,1,2
2318,32883,1.0,32883,230000.0,0,6,11,2,0,4,0
2331,0,0.3,24429,35000.0,4,7,19,0,0,4,0
2387,36526,1.0,439,166600.0,0,6,15,0,0,4,0
2400,0,0.1,92750,371200.0,4,5,11,0,2,4,0
2403,24640,1.0,0,324000.0,0,6,4,2,2,4,0
2412,41480,1.0,44000,218000.0,0,7,20,2,0,4,0
2228,107923,1.0,103876,674520.0,0,6,9,0,2,4,0
1895,0,0.1,12857,100000.0,8,1,21,0,0,3,0
1869,3960,1.0,3960,200000.0,0,7,16,0,2,3,0
1865,94248,0.9,94248,297500.0,5,4,11,2,2,0,2
1329,10100,1.0,10152,394800.0,0,6,23,0,0,3,2
1339,0,0.65,33750,135000.0,1,5,19,0,0,3,2
1348,20000,1.0,20000,40000.0,0,6,23,0,0,3,0
1375,4750,0.9,633,19000.0,1,6,22,0,0,3,0
1410,17500,1.0,18750,75000.0,0,6,22,0,2,4,2
1431,7917,1.0,7917,285000.0,0,6,19,0,2,0,0
1475,3500,1.0,3500,42000.0,0,6,4,0,0,4,0
1487,9200,1.0,0,92000.0,0,2,21,0,0,3,0
1533,15120,1.0,15120,318240.0,0,6,11,2,0,0,0
1536,1171,1.0,0,263730.0,0,3,20,0,0,0,0
1544,108000,1.0,110000,660000.0,0,6,11,0,2,4,0
1643,80280,1.0,75240,1123200.0,0,6,19,2,0,0,0
1671,55000,1.0,55968,660000.0,0,6,11,2,2,0,0
1721,14881,1.0,14881,178577.0,0,6,11,2,2,0,0
1733,15120,1.0,15120,181000.0,0,6,11,2,2,0,0
1734,4153,1.0,4153,49800.0,0,6,11,2,2,0,0
1735,5040,1.0,5040,63200.0,0,6,11,2,2,0,0
1864,78540,0.9,80388,365600.0,11,0,11,2,2,0,2
1863,83635,0.9,87595,404818.0,11,3,11,2,2,0,2
1862,13200,1.0,13200,79200.0,0,2,9,0,2,0,0
1861,79741,0.9,95911,246100.0,5,2,11,2,2,0,0
1852,40500,0.9,33750,135000.0,11,5,19,0,0,3,2
1825,44280,1.0,45000,671000.0,0,6,19,2,2,0,0
2421,49280,1.0,49280,300160.0,0,6,17,2,2,1,0
1824,15000,1.0,15000,185000.0,0,2,9,0,2,0,0
1803,14400,1.0,14400,518400.0,0,6,15,2,2,0,2
1783,0,0.9,80000,573000.0,11,6,4,0,0,4,2
1777,49300,1.0,16324,1075200.0,0,7,20,0,2,3,0
1761,13670,1.0,13670,164000.0,0,6,11,2,2,0,0
1741,4500,0.9,4500,4500.0,2,7,16,0,0,4,2
1740,130410,0.9,100000,1502000.0,11,6,19,2,2,0,2
1823,5000,1.0,5000,60000.0,0,2,9,0,2,0,0
2428,21120,1.0,21120,160320.0,0,6,17,2,2,1,0
2008,235162,1.0,277508,1343780.0,0,6,11,0,0,4,0
2455,0,0.1,9143,40000.0,8,7,12,0,0,4,0
2759,2500,1.0,8500,151352.0,0,7,1,0,0,3,0
2760,0,0.9,21300,21300.0,1,5,18,0,0,4,0
2775,6800,1.0,2267,100000.0,0,6,15,0,0,4,2
2814,32707,1.0,32947,73776.0,0,7,16,0,2,4,0
2826,0,0.3,17500,10000.0,4,7,20,0,0,3,0
2830,16434,0.9,30000,49800.0,1,5,20,0,2,4,0
2861,920,0.9,0,4600.0,11,3,19,0,2,3,0
2873,0,0.3,44950,43200.0,4,6,11,0,0,3,0
2907,114000,1.0,114080,316200.0,0,5,18,0,0,4,0
2908,21000,1.0,21500,94500.0,0,7,18,0,0,4,0
2919,18400,1.0,21098,100000.0,0,6,15,0,0,4,0
2923,71400,1.0,71400,285600.0,0,6,19,0,0,4,2
2939,14000,0.9,14000,14000.0,11,5,9,0,0,4,0
2940,0,0.9,11088,43824.0,5,3,11,2,2,4,0
2740,95544,1.0,93500,232600.0,0,6,16,0,0,4,0
2942,20000,1.0,15000,76000.0,0,6,22,2,2,4,0
2945,0,0.9,54606,192000.0,1,1,11,0,2,4,0
2957,0,0.75,6920,11520.0,1,6,9,0,0,4,0
2982,1245,0.9,0,12450.0,11,3,1,0,2,4,0
3005,17600,1.0,33846,200000.0,0,6,11,0,2,4,0
3011,0,0.3,35385,60000.0,4,7,11,0,3,3,0
3013,10000,1.0,22000,40000.0,0,1,11,0,3,4,0
3023,2960,1.0,2960,15000.0,0,7,16,0,2,1,0
3024,12500,0.9,12500,12500.0,1,3,9,0,0,3,2
2438,0,0.75,12214,22800.0,4,6,20,0,0,4,0
3064,2148,1.0,2133,5867.0,0,3,1,2,0,4,2
3065,77100,1.0,65000,262140.0,0,6,22,2,2,4,0
3085,45288,1.0,133200,200000.0,0,7,15,0,2,4,0
3094,0,0.5,28393,106000.0,4,6,4,0,0,3,0
3101,27880,0.9,27880,55760.0,11,5,20,0,2,4,0
2943,31200,1.0,31200,187200.0,0,6,17,0,2,0,0
2729,43200,1.0,40000,72000.0,0,5,16,0,0,3,0
3059,50614,1.0,50600,607360.0,0,7,21,0,0,4,2
2715,0,0.9,5000,20000.0,1,2,21,2,0,3,0
2718,29500,1.0,0,100600.0,0,6,17,0,0,0,0
2458,0,0.9,46000,92000.0,1,2,11,0,2,3,0
2461,74736,0.9,81000,324000.0,11,7,4,0,2,4,0
2466,0,0.3,37500,150000.0,4,6,11,0,0,4,0
2505,66786,1.0,50000,110000.0,0,6,15,0,2,4,0
2509,45700,1.0,54577,303500.0,0,6,11,0,2,4,0
2556,13056,1.0,11886,38400.0,0,7,20,0,0,3,0
